Id,Title,Message,Time,Time_diff
329,Fix launch from volume-backed image,"Fix launch from volume-backed image

Since that Iac034d864cd0265759aaa7c8049fafa276763cc0 is merged, Nova
fails to boot from any volume-backed image.

The reason is restrictions in ImageMeta class for container_format,
disk_format, checksum. They are not markes as nullable. But they are
None for any volume-backed image.

This patch makes ImageMeta class to be compatible with volume-backed
images.

Closes-Bug: #1481220
Change-Id: I770d394f65e5be6a5f8f36c673806f91509e0abe
",2015/8/4 9:26,4
330,"Pull subset of tempest in-tree, during tempest-lib migration","Pull subset of tempest in-tree, during tempest-lib migration

Also includes v1 tests from tempest, and now runs both v1 and v2 tests
outside of the tox environment.

Change-Id: I2790239b8cd361bc4ac7905b4118f34648b97840
",2015/5/27 23:12,21
331,Add ruby-deep-merge to requirements,"Add ruby-deep-merge to requirements

In order to support the 'deeper' merge behavior in hiera, we need the
deep_merge gem available to puppet. This is required to allow for
overriding our heira.

Change-Id: I8e72af25db29d558b7fcd30be7ee7de3e581aecc
Related-Bug: 1462528
Related-Bug: 1464766
",2015/6/19 16:58,13
332,Config & deployments to update overcloud packages,"Config & deployments to update overcloud packages

This change adds config and deployment resources to trigger package
updates on nodes. The deployments are triggered by doing a stack-update
and setting one of the parameters to a unique value.

The intent is that rolling update will be controlled by setting
breakpoints on all of the deployment resources inside the
OS::Heat::SoftwareDeployments resources.

Change-Id: I56bbf944ecd6cbdbf116021b8a53f9f9111c134f
",2015/5/5 0:03,0
333,Add magnum-ui to openstack namespace in the Magnum project,"Add magnum-ui to openstack namespace in the Magnum project

Adreas requires a governance repository change to approve the
inclusion of the magnum-ui repo into the openstack git namespace
for the Magnum project.

Reference:

https://review.openstack.org/#/c/190998/

This effort has been discussed and approved by the Magnum community
including our PTL Adrian Otto in this mailing list thread:

http://lists.openstack.org/pipermail/openstack-dev/2015-June/066701.html

Change-Id: I180eeb112d7469f69677494574dbcff0cdc7d0ef
",2015/6/17 17:35,5
334,Extending test coverage for core components,"Extending test coverage for core components

'Second-layer' pass at extending coverage for core Angular components.
These are components that have > 50% coverage but can be improved.

Change-Id: I2302a419042f0475158c22570bfc1c7082bb981d
Partial-Bug: 1435869
",2015/4/3 16:08,1
335,Adding John Papa style guide to JSCS,"Adding John Papa style guide to JSCS

As we add more javascripts, we need to enforce them. These rules are taken
from JP's website directly. Currently there are 15,406 errors, we need to
address these first before merging this patch.

Change-Id: I31d50ead95d502b0463dcd1f378d257b7975e50b
Ref: https://github.com/johnpapa/angular-styleguide#style-y235
",2015/5/26 20:03,28
336,Python 3: Use six.moves.range,"Python 3: Use six.moves.range

The function `xrange` was renamed to `range` in Python 3.

* Remove `xrange` occurences so that Python 3 tests can pass. Use
  `six.moves.range` instead to get the right function in both cases.
* Generalize the use of the efficient `range` (ex-`xrange`) in
  critical sections (when iterating over large lists).
* Simplify code.

Change-Id: I080acaaa1d4753619fbbb76dddba6d946d84e73f
Partially implements: blueprint neutron-python3
",2015/5/19 9:54,0
337,Fix usage volume type in Heat,"Fix usage volume type in Heat

Closes-bug: #1455471

Change-Id: I87a1ef97fe415b592771514d330fb673ceb2718a
(cherry picked from commit 49ba5b737f1227289823f9023d6aaffe3cda88b2)
",2015/5/20 8:45,0
338,Fix the versionedobject version issue,"Fix the versionedobject version issue

Closes-Bug: #1447873
Change-Id: I9126dce03f403aa88c5384f2e1b3eaf0a64a26c6
",2015/4/24 2:26,0
339,Sync oslo-incubator code,"Sync oslo-incubator code

Sync common code from oslo-incubator. The main reason for it is removal
of usage 'log' module from incubator in manila codebase. Because we already
use another 'log' from library 'oslo_log'.

Change-Id: I5b98d3863329227531fdb94ad7dbf5b3e5c51141
",2015/4/21 9:03,0
340,Remove duplicate barbican job,"Remove duplicate barbican job

Change-Id: I36218d298ac29c15b2c54b702e4fc3afccd07453
",2014/8/26 17:22,283
341,Adapt the code to the new get_by_volume BDM functions,"Adapt the code to the new get_by_volume BDM functions

Change get_by_volume_id to get_by_volume_and_instance, where we have the
instance_uuid available. The only place, where it's not available is the
volume_snapshot_create and volume_snapshot_delete, where the new
get_by_volume function is called.

Closes-Bug: #1528548
Change-Id: I121cc557b0d1c1008f8d26a037962622a5360240
",2016/1/14 10:55,17
342,Allow openstack_citest 'grant option' privilege,"Allow openstack_citest 'grant option' privilege

The old version of the puppet mysql module defined the ""all"" privilege
as all the columns in the *_priv rows in the ""db"" table of the ""mysql""
database, which included ""Grant_priv"". The new version simply uses the
normal MySQL API, which defines the ""all"" privilege as ""Grant all
privileges at specified access level except GRANT OPTION"". In order to
get the old behavior we need to specifically add the ""grant option""
back in.

Change-Id: I93b9375de916ca701399aee03dfaa9ab4d197319
",2016/1/8 16:53,1
343,Fix endpoint type for swift dispersion,"Fix endpoint type for swift dispersion

We are using service endpoint which is internal url
and set 'publicUrl' as endpoint type by default in dispersion.conf.
That's why command swift-dispersion-populate can fail.
Set endpoint type to internalUrl as it should be.

Change-Id: I2b665acd5302e6170e2a42d715f30481232e1404
Closes-bug: #1507946
",2015/10/26 12:07,7
344,Minor refactor for syslog logging,"Minor refactor for syslog logging

- Fix missed log config notify for glance-api, glance-registry
- Fix confusing titles for generic/main Openstack services
- Removed ensure absent for config providers
- Removed confusing nonused logging template for local case
- Synced confusing 10-fuel & 20-fuel file lists to be the same

Implements blueprint: refactor-logging-puppet-openstack-services

Change-Id: I543c52c9fe6a95d3bc6eb6f87c0599e659ee01ec
Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>
",2014/2/3 13:53,42
345,Improve usability of CLI.,"Improve usability of CLI.

  * Depends on bcwaldon's review: https://review.openstack.org/#change,4305
  * This review proposes making changes outlined in this spreadsheet:

    https://docs.google.com/spreadsheet/ccc?key=0Ak6TA47h_6fwdGZwRE5WWEJBdEhnckpMTG5RcWFjY3c#gid=0

Change-Id: I8128fa105a1b8002199211f9e475b1a7a6229b8c
",2012/2/21 23:45,4
